,alias,dateCreate,productID,shopID,shopName,minOrder,maxOrder,weight,weightUnit,condition,status,product_url,needPrescription,catalogID,isLeasing,isBlacklisted,isTokoNow,etalase_id,etalase_name,etalase_url,category_id,category_name,category_title,category_url,isAdult,isKyc,minAge,related_category_id,related_category_name,related_category_url,transactionSuccess,transactionReject,countSold,paymentVerified,itemSoldFmt,countView,countReview,countTalk,rating,product_name,product_price,currency,useStock,stockValue,isVariant,isCOD,soldPerViewRatio,productRevenue
283,love-bonito-rok-wanita-zenny-linen-a-line-skirt-khaki-xs-816c6,2023-05-25T05:27:15+07:00,9695712467,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-zenny-linen-a-line-skirt-khaki-xs-816c6,False,0,False,False,False,0,,,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",2,0,2,2,2,296,2,0,5.0,"Love, Bonito - Rok Wanita - Zenny Linen A-line Skirt - Khaki, XS",549000,IDR,True,7,True,True,0.006756756756756757,1098000
284,love-bonito-rok-wanita-moritz-tweed-pleat-skirt-jade-xs-e337d,2023-05-25T05:22:47+07:00,9695610579,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-moritz-tweed-pleat-skirt-jade-xs-e337d,False,0,False,False,False,0,,,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",4,0,4,4,4,1281,3,0,5.0,"Love, Bonito - Rok Wanita - Moritz Tweed Pleat Skirt - Jade, XS",549000,IDR,True,7,True,True,0.00312256049960968,2196000
285,love-bonito-celana-panjang-wanita-vega-straight-leg-pants-white-xs-cd4e0,2023-05-25T05:19:02+07:00,9695531363,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-panjang-wanita-vega-straight-leg-pants-white-xs-cd4e0,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",5,0,5,5,5,745,2,0,5.0,"Love, Bonito - Celana Panjang Wanita - Vega Straight Leg Pants - White, XS",699000,IDR,True,3,True,True,0.006711409395973154,3495000
286,love-bonito-celana-kira-classic-tailored-straight-leg-pants-apple-green-xs-5b102,2023-05-25T05:16:07+07:00,9695471685,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-kira-classic-tailored-straight-leg-pants-apple-green-xs-5b102,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",8,0,9,8,9,893,5,0,5.0,"Love, Bonito - Celana - Kira Classic Tailored Straight Leg Pants - Apple Green, XS",699000,IDR,True,7,True,True,0.010078387458006719,6291000
287,love-bonito-rok-wanita-izabel-linen-wrap-front-skirt-sand-s-ad991,2023-05-25T05:09:52+07:00,9695356250,9633142,"Love, Bonito Indonesia",1,10,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-izabel-linen-wrap-front-skirt-sand-s-ad991,False,0,False,False,False,0,,,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",1,0,1,1,1,664,0,0,0.0,"Love, Bonito - Rok Wanita - Izabel Linen Wrap Front Skirt - Sand - S",649000,IDR,True,10,True,True,0.0015060240963855422,649000
288,love-bonito-celana-panjang-wanita-ylise-mid-waist-cargo-trousers-dusty-yellow-xs-be711,2023-05-25T05:08:20+07:00,9695325448,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-panjang-wanita-ylise-mid-waist-cargo-trousers-dusty-yellow-xs-be711,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",1,0,1,1,1,954,0,0,0.0,"Love, Bonito - Celana Panjang Wanita - Ylise Mid Waist Cargo Trousers - Dusty Yellow, XS",749000,IDR,True,3,True,True,0.0010482180293501049,749000
289,love-bonito-atasan-wanita-kandice-cuffed-sleeve-top-oat-xxl-76594,2023-05-25T05:03:28+07:00,9695225198,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-kandice-cuffed-sleeve-top-oat-xxl-76594,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,322,0,0,0.0,"Love, Bonito - Atasan Wanita - Kandice Cuffed Sleeve Top - Oat - XXL",429000,IDR,True,6,True,True,0.003105590062111801,429000
290,love-bonito-atasan-wanita-mariah-striped-oversized-shirt-periwinkle-xl-6a0c4,2023-05-25T05:00:58+07:00,9695174693,9633142,"Love, Bonito Indonesia",1,2,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-mariah-striped-oversized-shirt-periwinkle-xl-6a0c4,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",3,0,3,3,3,722,0,0,0.0,"Love, Bonito - Atasan Wanita - Mariah Striped Oversized Shirt - Periwinkle, XL",599000,IDR,True,2,True,True,0.004155124653739612,1797000
291,love-bonito-atasan-wanita-karileen-front-collar-sleeveless-top-cream-xl-a9cc0,2023-05-25T04:57:42+07:00,9695111687,9633142,"Love, Bonito Indonesia",1,1,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-karileen-front-collar-sleeveless-top-cream-xl-a9cc0,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,149,1,0,5.0,"Love, Bonito - Atasan Wanita - Karileen Front Collar Sleeveless Top - Cream, XL",499000,IDR,True,1,True,True,0.006711409395973154,499000
292,love-bonito-atasan-wanita-eri-cotton-trim-poet-blouse-white-s-7a57a,2023-05-25T04:53:02+07:00,9695027081,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-eri-cotton-trim-poet-blouse-white-s-7a57a,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",1,0,1,1,1,831,1,0,5.0,"Love, Bonito - Atasan Wanita - Eri Cotton Trim Poet Blouse - White - S",599000,IDR,True,7,True,True,0.0012033694344163659,599000
293,love-bonito-atasan-wanita-moritz-fray-square-neck-top-oat-s-e3962,2023-05-25T04:35:50+07:00,9694725674,9633142,"Love, Bonito Indonesia",1,7,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-moritz-fray-square-neck-top-oat-s-e3962,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,447,1,0,5.0,"Love, Bonito - Atasan Wanita - Moritz Fray Square Neck Top - Oat, S",499000,IDR,True,7,True,True,0.0044742729306487695,998000
294,love-bonito-atasan-wanita-criz-contrast-puff-sleeve-top-black-xs-ca91a,2023-05-25T04:32:17+07:00,9694659439,9633142,"Love, Bonito Indonesia",1,9,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-criz-contrast-puff-sleeve-top-black-xs-ca91a,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",0,0,0,1,,343,0,0,0.0,"Love, Bonito - Atasan Wanita - Criz Contrast Puff Sleeve Top - Black, XS",549000,IDR,True,9,True,True,0.0,0
295,love-bonito-atasan-wanita-oreana-padded-elastic-ruched-top-khaki-xl-5d452,2023-05-25T04:29:53+07:00,9694615095,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-oreana-padded-elastic-ruched-top-khaki-xl-5d452,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",2,0,2,2,2,566,1,0,5.0,"Love, Bonito - Atasan Wanita - Oreana Padded Elastic Ruched Top - Khaki, XL",549000,IDR,True,4,True,True,0.0035335689045936395,1098000
296,love-bonito-dress-wanita-layton-padded-plunge-dress-wisteria-m-cf218,2023-05-25T04:21:51+07:00,9694473612,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-layton-padded-plunge-dress-wisteria-m-cf218,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",2,0,2,2,2,610,0,0,0.0,"Love, Bonito - Dress Wanita - Layton Padded Plunge Dress - Wisteria - M",899000,IDR,True,5,True,True,0.003278688524590164,1798000
297,love-bonito-dress-wanita-concha-relaxed-shirt-dress-rust-xs-c0daa,2023-05-25T04:19:16+07:00,9694429142,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-concha-relaxed-shirt-dress-rust-xs-c0daa,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",2,0,3,2,3,543,1,0,5.0,"Love, Bonito - Dress Wanita - Concha Relaxed Shirt Dress - Rust, XS",849000,IDR,True,5,True,True,0.0055248618784530384,2547000
298,love-bonito-dress-wanita-anella-linen-shift-dress-butternut-xs-7323b,2023-05-25T04:15:12+07:00,9694362839,9633142,"Love, Bonito Indonesia",1,8,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-anella-linen-shift-dress-butternut-xs-7323b,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",0,0,0,0,,255,0,0,0.0,"Love, Bonito - Dress Wanita - Anella Linen Shift Dress - Butternut, XS",649000,IDR,True,8,True,True,0.0,0
299,love-bonito-dress-wanita-elizia-linen-halter-neck-column-dress-oat-s-c222e,2023-05-25T04:11:29+07:00,9694308732,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-elizia-linen-halter-neck-column-dress-oat-s-c222e,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",3,0,3,3,3,640,1,0,5.0,"Love, Bonito - Dress Wanita - Elizia Linen Halter Neck Column Dress - Oat, S",799000,IDR,True,6,True,True,0.0046875,2397000
300,love-bonito-dress-wanita-nena-padded-elastic-knot-back-dress-butternut-m-2b8b3,2023-05-25T04:07:02+07:00,9694234888,9633142,"Love, Bonito Indonesia",1,9,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-nena-padded-elastic-knot-back-dress-butternut-m-2b8b3,False,0,False,False,False,0,,,1764,Midi Dress,Midi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress,False,False,0,"['1758', '1762', '1764']","['Fashion Wanita', 'Dress', 'Midi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/midi-dress']",5,0,5,5,5,1210,2,0,5.0,"Love, Bonito - Dress Wanita - Nena Padded Elastic Knot Back Dress - Butternut, M",899000,IDR,True,9,True,True,0.004132231404958678,4495000
301,love-bonito-celana-pendek-wanita-rozette-tailored-a-line-shorts-white-xl,2023-05-16T00:59:35+07:00,9521081800,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-pendek-wanita-rozette-tailored-a-line-shorts-white-xl,False,0,False,False,False,0,,,3007,Celana Pendek Wanita,Celana Pendek Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita,False,False,0,"['1758', '2993', '3007']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Pendek Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita']",7,0,7,7,7,919,3,0,5.0,"Love, Bonito - Celana Pendek Wanita - Rozette Tailored A-line Shorts - White, XL",449000,IDR,True,3,True,True,0.007616974972796518,3143000
302,love-bonito-celana-panjang-monalise-pleat-straight-leg-pants-burnt-orange-xl,2023-05-16T00:59:17+07:00,9521080932,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-panjang-monalise-pleat-straight-leg-pants-burnt-orange-xl,False,0,False,False,False,0,,,3006,Celana Panjang Wanita,Celana Panjang Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita,False,False,0,"['1758', '2993', '3006']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Panjang Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-panjang-wanita']",6,0,6,6,6,901,2,0,5.0,"Love, Bonito - Celana Panjang - Monalise Pleat Straight Leg Pants - Burnt Orange, XL",749000,IDR,True,3,True,True,0.006659267480577136,4494000
303,love-bonito-dress-wanita-adrianne-ruched-trapeze-dress-black-s,2023-05-16T00:59:03+07:00,9521080374,9633142,"Love, Bonito Indonesia",1,10,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-adrianne-ruched-trapeze-dress-black-s,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",0,0,0,0,,473,0,0,0.0,"Love, Bonito - Dress Wanita - Adrianne Ruched Trapeze Dress - Black - S",849000,IDR,True,10,True,True,0.0,0
304,love-bonito-rok-wanita-milana-bias-cut-midi-skirt-brown-xs,2023-05-16T00:58:52+07:00,9521079865,9633142,"Love, Bonito Indonesia",1,6,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-rok-wanita-milana-bias-cut-midi-skirt-brown-xs,False,0,False,False,False,0,,,3009,Rok Wanita,Rok Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita,False,False,0,"['1758', '2993', '3009']","['Fashion Wanita', 'Bawahan Wanita', 'Rok Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/rok-wanita']",1,0,1,1,1,578,1,0,5.0,"Love, Bonito - Rok Wanita - Milana Bias Cut Midi Skirt - Brown - XS",649000,IDR,True,6,True,True,0.0017301038062283738,649000
305,love-bonito-dress-wanita-myla-puff-sleeve-mini-dress-black-xl,2023-05-16T00:58:39+07:00,9521079192,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-dress-wanita-myla-puff-sleeve-mini-dress-black-xl,False,0,False,False,False,0,,,1765,Maxi Dress,Maxi Dress,https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress,False,False,0,"['1758', '1762', '1765']","['Fashion Wanita', 'Dress', 'Maxi Dress']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/dress', 'https://www.tokopedia.com/p/fashion-wanita/dress/maxi-dress']",1,0,1,2,1,845,1,0,5.0,"Love, Bonito - Dress Wanita - Myla Puff Sleeve Mini Dress - Black,XL",749000,IDR,True,4,True,True,0.001183431952662722,749000
306,love-bonito-celana-pendek-rowanne-denim-tailored-cuff-shorts-khaki-xs,2023-05-16T00:58:35+07:00,9521078972,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-celana-pendek-rowanne-denim-tailored-cuff-shorts-khaki-xs,False,0,False,False,False,0,,,3007,Celana Pendek Wanita,Celana Pendek Wanita,https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita,False,False,0,"['1758', '2993', '3007']","['Fashion Wanita', 'Bawahan Wanita', 'Celana Pendek Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/bawahan-wanita/celana-pendek-wanita']",5,0,5,5,5,708,0,0,0.0,"Love, Bonito - Celana Pendek - Rowanne Denim Tailored Cuff Shorts - Khaki, XS",449000,IDR,True,4,True,True,0.007062146892655367,2245000
307,love-bonito-blazer-wanita-carmie-oversized-blazer-dusty-green-m,2023-05-16T00:58:27+07:00,9521078650,9633142,"Love, Bonito Indonesia",1,9,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-blazer-wanita-carmie-oversized-blazer-dusty-green-m,False,0,False,False,False,0,,,1813,Blazer Wanita,Blazer Wanita,https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/blazer-wanita,False,False,0,"['1758', '1796', '1813']","['Fashion Wanita', 'Outerwear Wanita', 'Blazer Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita', 'https://www.tokopedia.com/p/fashion-wanita/outerwear-wanita/blazer-wanita']",3,0,3,4,4,670,0,0,0.0,"Love, Bonito - Blazer Wanita - Carmie Oversized Blazer - Dusty Green, M",949000,IDR,True,9,True,True,0.004477611940298508,2847000
308,love-bonito-atasan-wanita-kaisley-openwork-embroidered-blouse-oat-s,2023-05-16T00:58:25+07:00,9521078567,9633142,"Love, Bonito Indonesia",1,5,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-kaisley-openwork-embroidered-blouse-oat-s,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",3,0,3,3,3,611,1,0,5.0,"Love, Bonito - Atasan Wanita - Kaisley Openwork Embroidered Blouse - Oat, S",599000,IDR,True,5,True,True,0.004909983633387889,1797000
309,love-bonito-atasan-wanita-anisha-broderie-ruffle-top-white-s,2023-05-16T00:58:24+07:00,9521078510,9633142,"Love, Bonito Indonesia",1,3,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-anisha-broderie-ruffle-top-white-s,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",0,0,0,0,,481,0,0,0.0,"Love, Bonito - Atasan Wanita - Anisha Broderie Ruffle Top - White, S",549000,IDR,True,3,True,True,0.0,0
310,love-bonito-atasan-wanita-edeline-tie-waist-collar-blouse-olive-l,2023-05-16T00:58:23+07:00,9521078501,9633142,"Love, Bonito Indonesia",1,4,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-edeline-tie-waist-collar-blouse-olive-l,False,0,False,False,False,0,,,1771,Blouse Wanita,Blouse Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita,False,False,0,"['1758', '1768', '1771']","['Fashion Wanita', 'Atasan Wanita', 'Blouse Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/blouse-wanita']",3,0,3,3,3,486,0,0,0.0,"Love, Bonito - Atasan Wanita - Edeline Tie Waist Collar Blouse - Olive - L",499000,IDR,True,4,True,True,0.006172839506172839,1497000
311,love-bonito-atasan-wanita-ines-multi-colour-knit-camisole-lime-s,2023-05-16T00:58:23+07:00,9521078489,9633142,"Love, Bonito Indonesia",1,8,300,GRAM,NEW,ACTIVE,https://www.tokopedia.com/lovebonitoid/love-bonito-atasan-wanita-ines-multi-colour-knit-camisole-lime-s,False,0,False,False,False,0,,,1772,Tank Top Wanita,Tank Top Wanita,https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita,False,False,0,"['1758', '1768', '1772']","['Fashion Wanita', 'Atasan Wanita', 'Tank Top Wanita']","['https://www.tokopedia.com/p/fashion-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita', 'https://www.tokopedia.com/p/fashion-wanita/atasan-wanita/tank-top-wanita']",5,0,5,5,5,426,2,0,5.0,"Love, Bonito - Atasan Wanita - Ines Multi Colour Knit Camisole - Lime, S",399000,IDR,True,8,True,True,0.011737089201877934,1995000
